epoch,linear_total,linear_Pi_all,linear_bc,linear_Pi_str,linear_Pi_str_T,linear_Pi_w,linear_Pi_e,linear_pseudo,nonlinear_total,nonlinear_Pi_all,nonlinear_bc,nonlinear_Pi_str,nonlinear_Pi_str_T,nonlinear_Pi_w,nonlinear_Pi_e,nonlinear_pseudo
2.391000000000000000e+04,-1.008809823542833328e-02,-1.008916739374399185e-02,0.000000000000000000e+00,9.065384045243263245e-03,0.000000000000000000e+00,9.840273996815085411e-04,2.013857848942279816e-02,1.068780761670495849e-06,-9.653883986175060272e-03,-9.656021371483802795e-03,0.000000000000000000e+00,8.129346184432506561e-03,0.000000000000000000e+00,8.301798952743411064e-04,1.861554756760597229e-02,2.137561523340991698e-06
2.391100000000000000e+04,-1.008811872452497482e-02,-1.008916087448596954e-02,0.000000000000000000e+00,9.059605188667774200e-03,0.000000000000000000e+00,9.835739620029926300e-04,2.013234049081802368e-02,1.042499093273363542e-06,-9.653273038566112518e-03,-9.655358269810676575e-03,0.000000000000000000e+00,8.115084841847419739e-03,0.000000000000000000e+00,8.290581172332167625e-04,1.859950087964534760e-02,2.084998186546727084e-06
2.391200000000000000e+04,-1.008812990039587021e-02,-1.008917577564716339e-02,0.000000000000000000e+00,9.065180085599422455e-03,0.000000000000000000e+00,9.840284474194049835e-04,2.013838477432727814e-02,1.046015427164093126e-06,-9.652610868215560913e-03,-9.654702618718147278e-03,0.000000000000000000e+00,8.136355318129062653e-03,0.000000000000000000e+00,8.305994560942053795e-04,1.862165704369544983e-02,2.092030854328186251e-06
2.391300000000000000e+04,-1.008814573287963867e-02,-1.008918043226003647e-02,0.000000000000000000e+00,9.061611257493495941e-03,0.000000000000000000e+00,9.837523102760314941e-04,2.013454400002956390e-02,1.035007471728022210e-06,-9.652393870055675507e-03,-9.654464200139045715e-03,0.000000000000000000e+00,8.111176081001758575e-03,0.000000000000000000e+00,8.286806405521929264e-04,1.859432086348533630e-02,2.070014943456044421e-06
2.391400000000000000e+04,-1.008818950504064560e-02,-1.008918881416320801e-02,0.000000000000000000e+00,9.063885547220706940e-03,0.000000000000000000e+00,9.839416015893220901e-04,2.013701573014259338e-02,9.994389529310865328e-07,-9.652462787926197052e-03,-9.654461406171321869e-03,0.000000000000000000e+00,8.137930184602737427e-03,0.000000000000000000e+00,8.306923555210232735e-04,1.862308382987976074e-02,1.998877905862173066e-06
2.391500000000000000e+04,-1.008819043636322021e-02,-1.008919160813093185e-02,0.000000000000000000e+00,9.064123965799808502e-03,0.000000000000000000e+00,9.839705890044569969e-04,2.013728581368923187e-02,1.001559667201945558e-06,-9.652897715568542480e-03,-9.654900990426540375e-03,0.000000000000000000e+00,8.110309019684791565e-03,0.000000000000000000e+00,8.286301745101809502e-04,1.859384030103683472e-02,2.003119334403891116e-06
2.391600000000000000e+04,-1.008820533752441406e-02,-1.008918508887290955e-02,0.000000000000000000e+00,9.062647819519042969e-03,0.000000000000000000e+00,9.838582482188940048e-04,2.013569138944149017e-02,9.801852911550668068e-07,-9.653427638113498688e-03,-9.655388072133064270e-03,0.000000000000000000e+00,8.134256117045879364e-03,0.000000000000000000e+00,8.304744260385632515e-04,1.862011849880218506e-02,1.960370582310133614e-06
2.391700000000000000e+04,-1.008819788694381714e-02,-1.008919160813093185e-02,0.000000000000000000e+00,9.066064842045307159e-03,0.000000000000000000e+00,9.841418359428644180e-04,2.013939805328845978e-02,9.939914207279798575e-07,-9.654001332819461823e-03,-9.655989706516265869e-03,0.000000000000000000e+00,8.112426847219467163e-03,0.000000000000000000e+00,8.288524695672094822e-04,1.859726943075656891e-02,1.987982841455959715e-06
2.391800000000000000e+04,-1.008821465075016022e-02,-1.008918136358261108e-02,0.000000000000000000e+00,9.062362834811210632e-03,0.000000000000000000e+00,9.838512632995843887e-04,2.013539522886276245e-02,9.669489600128144957e-07,-9.654431603848934174e-03,-9.656365960836410522e-03,0.000000000000000000e+00,8.127747103571891785e-03,0.000000000000000000e+00,8.300433983094990253e-04,1.861415617167949677e-02,1.933897920025628991e-06
2.391900000000000000e+04,-1.008821837604045868e-02,-1.008918508887290955e-02,0.000000000000000000e+00,9.066862985491752625e-03,0.000000000000000000e+00,9.842201834544539452e-04,2.014026790857315063e-02,9.667536460256087594e-07,-9.654662571847438812e-03,-9.656595997512340546e-03,0.000000000000000000e+00,8.116997778415679932e-03,0.000000000000000000e+00,8.292259299196302891e-04,1.860282011330127716e-02,1.933507292051217519e-06
2.392000000000000000e+04,-1.008823886513710022e-02,-1.008918602019548416e-02,0.000000000000000000e+00,9.063208475708961487e-03,0.000000000000000000e+00,9.839355479925870895e-04,2.013633027672767639e-02,9.471966109231289010e-07,-9.654696099460124969e-03,-9.656590409576892853e-03,0.000000000000000000e+00,8.120929822325706482e-03,0.000000000000000000e+00,8.295297157019376755e-04,1.860705018043518066e-02,1.894393221846257802e-06
2.392100000000000000e+04,-1.008826121687889099e-02,-1.008918881416320801e-02,0.000000000000000000e+00,9.066626429557800293e-03,0.000000000000000000e+00,9.842156432569026947e-04,2.014003135263919830e-02,9.272814622818259522e-07,-9.654587134718894958e-03,-9.656441397964954376e-03,0.000000000000000000e+00,8.122319355607032776e-03,0.000000000000000000e+00,8.296023588627576828e-04,1.860836334526538849e-02,1.854562924563651904e-06
2.392200000000000000e+04,-1.008826121687889099e-02,-1.008918881416320801e-02,0.000000000000000000e+00,9.064848534762859344e-03,0.000000000000000000e+00,9.840833954513072968e-04,2.013812027871608734e-02,9.274363037548027933e-07,-9.654392488300800323e-03,-9.656247682869434357e-03,0.000000000000000000e+00,8.115280419588088989e-03,0.000000000000000000e+00,8.290591067634522915e-04,1.860058680176734924e-02,1.854872607509605587e-06
2.392300000000000000e+04,-1.008828915655612946e-02,-1.008919160813093185e-02,0.000000000000000000e+00,9.065899066627025604e-03,0.000000000000000000e+00,9.841716382652521133e-04,2.013926208019256592e-02,9.020743618748383597e-07,-9.654219262301921844e-03,-9.656023234128952026e-03,0.000000000000000000e+00,8.126428350806236267e-03,0.000000000000000000e+00,8.298698812723159790e-04,1.861232146620750427e-02,1.804148723749676719e-06
2.392400000000000000e+04,-1.008827332407236099e-02,-1.008919626474380493e-02,0.000000000000000000e+00,9.066659025847911835e-03,0.000000000000000000e+00,9.842446306720376015e-04,2.014010027050971985e-02,9.228578505826590117e-07,-9.654084220528602600e-03,-9.655930101871490479e-03,0.000000000000000000e+00,8.111493661999702454e-03,0.000000000000000000e+00,8.287294767796993256e-04,1.859615370631217957e-02,1.845715701165318023e-06
2.392500000000000000e+04,-1.008831989020109177e-02,-1.008919067680835724e-02,0.000000000000000000e+00,9.065283462405204773e-03,0.000000000000000000e+00,9.841363644227385521e-04,2.013861015439033508e-02,8.704254810254496988e-07,-9.654125198721885681e-03,-9.655865840613842010e-03,0.000000000000000000e+00,8.128108456730842590e-03,0.000000000000000000e+00,8.299736073240637779e-04,1.861394755542278290e-02,1.740850962050899398e-06
2.392600000000000000e+04,-1.008829753845930099e-02,-1.008919533342123032e-02,0.000000000000000000e+00,9.068091399967670441e-03,0.000000000000000000e+00,9.843746665865182877e-04,2.014166116714477539e-02,8.976404615168576129e-07,-9.654168039560317993e-03,-9.655963629484176636e-03,0.000000000000000000e+00,8.109656162559986115e-03,0.000000000000000000e+00,8.285711519420146942e-04,1.859419047832489014e-02,1.795280923033715226e-06
2.392700000000000000e+04,-1.008832827210426331e-02,-1.008919626474380493e-02,0.000000000000000000e+00,9.065208956599235535e-03,0.000000000000000000e+00,9.841457940638065338e-04,2.013855054974555969e-02,8.677603773321607150e-07,-9.654326364398002625e-03,-9.656062349677085876e-03,0.000000000000000000e+00,8.127145469188690186e-03,0.000000000000000000e+00,8.299013134092092514e-04,1.861310936510562897e-02,1.735520754664321430e-06
2.392800000000000000e+04,-1.008831802755594254e-02,-1.008919347077608109e-02,0.000000000000000000e+00,9.068852290511131287e-03,0.000000000000000000e+00,9.844501037150621414e-04,2.014249563217163086e-02,8.758119065532810055e-07,-9.654509834945201874e-03,-9.656261652708053589e-03,0.000000000000000000e+00,8.109755814075469971e-03,0.000000000000000000e+00,8.285788353532552719e-04,1.859459653496742249e-02,1.751623813106562011e-06
2.392900000000000000e+04,-1.008836179971694946e-02,-1.008919067680835724e-02,0.000000000000000000e+00,9.065825492143630981e-03,0.000000000000000000e+00,9.842107538133859634e-04,2.013922668993473053e-02,8.292466304737899918e-07,-9.654731489717960358e-03,-9.656390175223350525e-03,0.000000000000000000e+00,8.124088868498802185e-03,0.000000000000000000e+00,8.296781452372670174e-04,1.861015707254409790e-02,1.658493260947579984e-06
2.393000000000000000e+04,-1.008834503591060638e-02,-1.008919719606637955e-02,0.000000000000000000e+00,9.068995714187622070e-03,0.000000000000000000e+00,9.844757150858640671e-04,2.014266885817050934e-02,8.523418841832608450e-07,-9.654832072556018829e-03,-9.656536392867565155e-03,0.000000000000000000e+00,8.111437782645225525e-03,0.000000000000000000e+00,8.287068922072649002e-04,1.859668083488941193e-02,1.704683768366521690e-06
2.393100000000000000e+04,-1.008838415145874023e-02,-1.008920185267925262e-02,0.000000000000000000e+00,9.066905826330184937e-03,0.000000000000000000e+00,9.843134321272373199e-04,2.014042064547538757e-02,8.172624461622035597e-07,-9.654959663748741150e-03,-9.656594134867191315e-03,0.000000000000000000e+00,8.119981735944747925e-03,0.000000000000000000e+00,8.293643477372825146e-04,1.860594004392623901e-02,1.634524892324407119e-06
2.393200000000000000e+04,-1.008838880807161331e-02,-1.008919999003410339e-02,0.000000000000000000e+00,9.068808518350124359e-03,0.000000000000000000e+00,9.844743181020021439e-04,2.014248259365558624e-02,8.116245453493320383e-07,-9.655008092522621155e-03,-9.656631387770175934e-03,0.000000000000000000e+00,8.113868534564971924e-03,0.000000000000000000e+00,8.288802928291261196e-04,1.859937980771064758e-02,1.623249090698664077e-06
2.393300000000000000e+04,-1.008840836584568024e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.068212471902370453e-03,0.000000000000000000e+00,9.844340384006500244e-04,2.014184929430484772e-02,7.940417390273069032e-07,-9.655020199716091156e-03,-9.656608104705810547e-03,0.000000000000000000e+00,8.115681819617748260e-03,0.000000000000000000e+00,8.290191181004047394e-04,1.860130950808525085e-02,1.588083478054613806e-06
2.393400000000000000e+04,-1.008839812129735947e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.068546816706657410e-03,0.000000000000000000e+00,9.844668675214052200e-04,2.014221623539924622e-02,8.047406936384504661e-07,-9.654961526393890381e-03,-9.656570851802825928e-03,0.000000000000000000e+00,8.116347715258598328e-03,0.000000000000000000e+00,8.290470577776432037e-04,1.860196515917778015e-02,1.609481387276900932e-06
2.393500000000000000e+04,-1.008842047303915024e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.069420397281646729e-03,0.000000000000000000e+00,9.845463791862130165e-04,2.014316990971565247e-02,7.821579401934286579e-07,-9.654960595071315765e-03,-9.656525216996669769e-03,0.000000000000000000e+00,8.112000301480293274e-03,0.000000000000000000e+00,8.287118398584425449e-04,1.859723776578903198e-02,1.564315880386857316e-06
2.393600000000000000e+04,-1.008844841271638870e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.068511426448822021e-03,0.000000000000000000e+00,9.844778105616569519e-04,2.014219202101230621e-02,7.545036169176455587e-07,-9.654956869781017303e-03,-9.656465612351894379e-03,0.000000000000000000e+00,8.118120022118091583e-03,0.000000000000000000e+00,8.291568374261260033e-04,1.860374212265014648e-02,1.509007233835291117e-06
2.393700000000000000e+04,-1.008843909949064255e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.070341475307941437e-03,0.000000000000000000e+00,9.846352040767669678e-04,2.014417946338653564e-02,7.632797291989845689e-07,-9.654923342168331146e-03,-9.656449779868125916e-03,0.000000000000000000e+00,8.109254762530326843e-03,0.000000000000000000e+00,8.284745272248983383e-04,1.859417930245399475e-02,1.526559458397969138e-06
2.393800000000000000e+04,-1.008846703916788101e-02,-1.008920185267925262e-02,0.000000000000000000e+00,9.068759158253669739e-03,0.000000000000000000e+00,9.845118038356304169e-04,2.014247328042984009e-02,7.348339181589835789e-07,-9.654948487877845764e-03,-9.656418114900588989e-03,0.000000000000000000e+00,8.118843659758567810e-03,0.000000000000000000e+00,8.291901322081685066e-04,1.860445179045200348e-02,1.469667836317967158e-06
2.393900000000000000e+04,-1.008845865726470947e-02,-1.008920371532440186e-02,0.000000000000000000e+00,9.070964530110359192e-03,0.000000000000000000e+00,9.847001638263463974e-04,2.014486864209175110e-02,7.448848009516950697e-07,-9.654952213168144226e-03,-9.656442329287528992e-03,0.000000000000000000e+00,8.107438683509826660e-03,0.000000000000000000e+00,8.283123606815934181e-04,1.859219372272491455e-02,1.489769601903390139e-06
2.394000000000000000e+04,-1.008848194032907486e-02,-1.008920185267925262e-02,0.000000000000000000e+00,9.069308638572692871e-03,0.000000000000000000e+00,9.845704771578311920e-04,2.014308050274848938e-02,7.202006599982269108e-07,-9.654999710619449615e-03,-9.656440466642379761e-03,0.000000000000000000e+00,8.118443191051483154e-03,0.000000000000000000e+00,8.291435078717768192e-04,1.860402710735797882e-02,1.440401319996453822e-06
2.394100000000000000e+04,-1.008848659694194794e-02,-1.008920278400182724e-02,0.000000000000000000e+00,9.071337059140205383e-03,0.000000000000000000e+00,9.847444016486406326e-04,2.014528401196002960e-02,7.165876922954339534e-07,-9.655058383941650391e-03,-9.656491689383983612e-03,0.000000000000000000e+00,8.106562308967113495e-03,0.000000000000000000e+00,8.282274357043206692e-04,1.859128102660179138e-02,1.433175384590867907e-06
2.394200000000000000e+04,-1.008850988000631332e-02,-1.008920185267925262e-02,0.000000000000000000e+00,9.070074185729026794e-03,0.000000000000000000e+00,9.846466127783060074e-04,2.014392241835594177e-02,6.916360462128068320e-07,-9.655125439167022705e-03,-9.656508453190326691e-03,0.000000000000000000e+00,8.117014542222023010e-03,0.000000000000000000e+00,8.290216792374849319e-04,1.860254444181919098e-02,1.383272092425613664e-06
2.394300000000000000e+04,-1.008851360529661179e-02,-1.008920650929212570e-02,0.000000000000000000e+00,9.071530774235725403e-03,0.000000000000000000e+00,9.847743203863501549e-04,2.014551125466823578e-02,6.925209845576318912e-07,-9.655176661908626556e-03,-9.656561538577079773e-03,0.000000000000000000e+00,8.106468245387077332e-03,0.000000000000000000e+00,8.282049675472080708e-04,1.859123446047306061e-02,1.385041969115263782e-06
2.394400000000000000e+04,-1.008853036910295486e-02,-1.008921116590499878e-02,0.000000000000000000e+00,9.070931002497673035e-03,0.000000000000000000e+00,9.847306646406650543e-04,2.014487236738204956e-02,6.811852699684095569e-07,-9.655219502747058868e-03,-9.656582027673721313e-03,0.000000000000000000e+00,8.114866912364959717e-03,0.000000000000000000e+00,8.288440294563770294e-04,1.860029250383377075e-02,1.362370539936819114e-06
2.394500000000000000e+04,-1.008853781968355179e-02,-1.008920464664697647e-02,0.000000000000000000e+00,9.071696549654006958e-03,0.000000000000000000e+00,9.848016779869794846e-04,2.014570310711860657e-02,6.671662049484439194e-07,-9.655283764004707336e-03,-9.656618349254131317e-03,0.000000000000000000e+00,8.106956258416175842e-03,0.000000000000000000e+00,8.282262133434414864e-04,1.859180070459842682e-02,1.334332409896887839e-06
2.394600000000000000e+04,-1.008855551481246948e-02,-1.008920744061470032e-02,0.000000000000000000e+00,9.071777574717998505e-03,0.000000000000000000e+00,9.848132031038403511e-04,2.014579810202121735e-02,6.515340942314651329e-07,-9.655324742197990417e-03,-9.656627662479877472e-03,0.000000000000000000e+00,8.112392388284206390e-03,0.000000000000000000e+00,8.286384399980306625e-04,1.859765872359275818e-02,1.303068188462930266e-06
2.394700000000000000e+04,-1.008855085819959641e-02,-1.008920744061470032e-02,0.000000000000000000e+00,9.071931242942810059e-03,0.000000000000000000e+00,9.848348563537001610e-04,2.014597319066524506e-02,6.562020757883146871e-07,-9.655335918068885803e-03,-9.656648151576519012e-03,0.000000000000000000e+00,8.107737638056278229e-03,0.000000000000000000e+00,8.282683556899428368e-04,1.859265379607677460e-02,1.312404151576629374e-06
2.394800000000000000e+04,-1.008858438581228256e-02,-1.008920930325984955e-02,0.000000000000000000e+00,9.072520770132541656e-03,0.000000000000000000e+00,9.848877089098095894e-04,2.014661766588687897e-02,6.252154776120733004e-07,-9.655398316681385040e-03,-9.656649082899093628e-03,0.000000000000000000e+00,8.109925314784049988e-03,0.000000000000000000e+00,8.284304640255868435e-04,1.859500445425510406e-02,1.250430955224146601e-06
2.394900000000000000e+04,-1.008858531713485718e-02,-1.008921023458242416e-02,0.000000000000000000e+00,9.072298184037208557e-03,0.000000000000000000e+00,9.848786285147070885e-04,2.014638669788837433e-02,6.248849331313977018e-07,-9.655401110649108887e-03,-9.656650945544242859e-03,0.000000000000000000e+00,8.108430542051792145e-03,0.000000000000000000e+00,8.283021743409335613e-04,1.859338395297527313e-02,1.249769866262795404e-06
2.395000000000000000e+04,-1.008859649300575256e-02,-1.008921116590499878e-02,0.000000000000000000e+00,9.073117747902870178e-03,0.000000000000000000e+00,9.849504567682743073e-04,2.014727890491485596e-02,6.150320359665784054e-07,-9.655416943132877350e-03,-9.656647220253944397e-03,0.000000000000000000e+00,8.107636123895645142e-03,0.000000000000000000e+00,8.282348280772566795e-04,1.859251782298088074e-02,1.230064071933156811e-06
2.395100000000000000e+04,-1.008862163871526718e-02,-1.008921116590499878e-02,0.000000000000000000e+00,9.072771295905113220e-03,0.000000000000000000e+00,9.849313646554946899e-04,2.014691382646560669e-02,5.896341122024750803e-07,-9.655457921326160431e-03,-9.656636975705623627e-03,0.000000000000000000e+00,8.108918555080890656e-03,0.000000000000000000e+00,8.283197530545294285e-04,1.859387569129467010e-02,1.179268224404950161e-06
2.395200000000000000e+04,-1.008863933384418488e-02,-1.008921023458242416e-02,0.000000000000000000e+00,9.073632769286632538e-03,0.000000000000000000e+00,9.850061032921075821e-04,2.014784887433052063e-02,5.708089361178281251e-07,-9.655495174229145050e-03,-9.656636975705623627e-03,0.000000000000000000e+00,8.105593733489513397e-03,0.000000000000000000e+00,8.280575275421142578e-04,1.859028823673725128e-02,1.141617872235656250e-06
2.395300000000000000e+04,-1.008864678442478180e-02,-1.008921395987272263e-02,0.000000000000000000e+00,9.073331020772457123e-03,0.000000000000000000e+00,9.849912021309137344e-04,2.014753594994544983e-02,5.676367322848818731e-07,-9.655483998358249664e-03,-9.656619280576705933e-03,0.000000000000000000e+00,8.109073154628276825e-03,0.000000000000000000e+00,8.283117786049842834e-04,1.859400421380996704e-02,1.135273464569763746e-06
2.395400000000000000e+04,-1.008864212781190872e-02,-1.008921302855014801e-02,0.000000000000000000e+00,9.074089117348194122e-03,0.000000000000000000e+00,9.850575588643550873e-04,2.014835923910140991e-02,5.710302843908721115e-07,-9.655482135713100433e-03,-9.656623937189579010e-03,0.000000000000000000e+00,8.103876374661922455e-03,0.000000000000000000e+00,8.279049070551991463e-04,1.858840510249137878e-02,1.142060568781744223e-06
2.395500000000000000e+04,-1.008867565542459488e-02,-1.008921395987272263e-02,0.000000000000000000e+00,9.073924273252487183e-03,0.000000000000000000e+00,9.850537171587347984e-04,2.014819160103797913e-02,5.387557280300825369e-07,-9.655533358454704285e-03,-9.656610898673534393e-03,0.000000000000000000e+00,8.108939975500106812e-03,0.000000000000000000e+00,8.282818598672747612e-04,1.859383285045623779e-02,1.077511456060165074e-06
2.395600000000000000e+04,-1.008868589997291565e-02,-1.008921675384044647e-02,0.000000000000000000e+00,9.074555709958076477e-03,0.000000000000000000e+00,9.851097129285335541e-04,2.014888264238834381e-02,5.307334163262567017e-07,-9.655550122261047363e-03,-9.656611829996109009e-03,0.000000000000000000e+00,8.102418854832649231e-03,0.000000000000000000e+00,8.277720771729946136e-04,1.858680322766304016e-02,1.061466832652513403e-06
2.395700000000000000e+04,-1.008869428187608719e-02,-1.008921395987272263e-02,0.000000000000000000e+00,9.074530564248561859e-03,0.000000000000000000e+00,9.851173963397741318e-04,2.014886215329170227e-02,5.199771635489014443e-07,-9.655563160777091980e-03,-9.656603448092937469e-03,0.000000000000000000e+00,8.108560927212238312e-03,0.000000000000000000e+00,8.282326161861419678e-04,1.859339699149131775e-02,1.039954327097802889e-06
2.395800000000000000e+04,-1.008869148790836334e-02,-1.008921675384044647e-02,0.000000000000000000e+00,9.074982255697250366e-03,0.000000000000000000e+00,9.851583745330572128e-04,2.014935761690139771e-02,5.248857632977887988e-07,-9.655556641519069672e-03,-9.656606242060661316e-03,0.000000000000000000e+00,8.101219311356544495e-03,0.000000000000000000e+00,8.276590378955006599e-04,1.858548447489738464e-02,1.049771526595577598e-06
2.395900000000000000e+04,-1.008870825171470642e-02,-1.008921582251787186e-02,0.000000000000000000e+00,9.075148031115531921e-03,0.000000000000000000e+00,9.851822396740317345e-04,2.014954574406147003e-02,5.076183811070222873e-07,-9.655580855906009674e-03,-9.656595997512340546e-03,0.000000000000000000e+00,8.107990026473999023e-03,0.000000000000000000e+00,8.281685295514762402e-04,1.859275437891483307e-02,1.015236762214044575e-06
2.396000000000000000e+04,-1.008872594684362411e-02,-1.008921395987272263e-02,0.000000000000000000e+00,9.075401350855827332e-03,0.000000000000000000e+00,9.852061048150062561e-04,2.014982141554355621e-02,4.880910182691877708e-07,-9.655627422034740448e-03,-9.656603448092937469e-03,0.000000000000000000e+00,8.100214414298534393e-03,0.000000000000000000e+00,8.275616564787924290e-04,1.858437992632389069e-02,9.761820365383755416e-07
2.396100000000000000e+04,-1.008873526006937027e-02,-1.008921489119529724e-02,0.000000000000000000e+00,9.075798094272613525e-03,0.000000000000000000e+00,9.852498769760131836e-04,2.015026286244392395e-02,4.791726269104401581e-07,-9.655637666583061218e-03,-9.656595997512340546e-03,0.000000000000000000e+00,8.107202127575874329e-03,0.000000000000000000e+00,8.280884940177202225e-04,1.859188638627529144e-02,9.583452538208803162e-07
2.396200000000000000e+04,-1.008874736726284027e-02,-1.008921582251787186e-02,0.000000000000000000e+00,9.075799956917762756e-03,0.000000000000000000e+00,9.852526709437370300e-04,2.015026845037937164e-02,4.680263145928620361e-07,-9.655668400228023529e-03,-9.656604379415512085e-03,0.000000000000000000e+00,8.099344559013843536e-03,0.000000000000000000e+00,8.274758583866059780e-04,1.858342438936233521e-02,9.360526291857240722e-07
2.396300000000000000e+04,-1.008875481784343719e-02,-1.008921302855014801e-02,0.000000000000000000e+00,9.076458401978015900e-03,0.000000000000000000e+00,9.853180963546037674e-04,2.015098929405212402e-02,4.581204109399550362e-07,-9.655682370066642761e-03,-9.656598791480064392e-03,0.000000000000000000e+00,8.106290362775325775e-03,0.000000000000000000e+00,8.279991452582180500e-04,1.859088800847530365e-02,9.162408218799100723e-07
2.396400000000000000e+04,-1.008876878768205643e-02,-1.008921675384044647e-02,0.000000000000000000e+00,9.076206944882869720e-03,0.000000000000000000e+00,9.852993534877896309e-04,2.015072293579578400e-02,4.480362463255005423e-07,-9.655711241066455841e-03,-9.656607173383235931e-03,0.000000000000000000e+00,8.098542690277099609e-03,0.000000000000000000e+00,8.273955900222063065e-04,1.858254522085189819e-02,8.960724926510010846e-07
2.396500000000000000e+04,-1.008878275752067566e-02,-1.008921302855014801e-02,0.000000000000000000e+00,9.077107533812522888e-03,0.000000000000000000e+00,9.853860829025506973e-04,2.015170641243457794e-02,4.301417391161521664e-07,-9.655738249421119690e-03,-9.656598791480064392e-03,0.000000000000000000e+00,8.105390705168247223e-03,0.000000000000000000e+00,8.279108442366123199e-04,1.858990080654621124e-02,8.602834782323043328e-07
2.396600000000000000e+04,-1.008879113942384720e-02,-1.008921023458242416e-02,0.000000000000000000e+00,9.076619520783424377e-03,0.000000000000000000e+00,9.853459196165204048e-04,2.015117555856704712e-02,4.187357944829273038e-07,-9.655766189098358154e-03,-9.656603448092937469e-03,0.000000000000000000e+00,8.097733370959758759e-03,0.000000000000000000e+00,8.273145649582147598e-04,1.858165115118026733e-02,8.374715889658546075e-07
2.396700000000000000e+04,-1.008880883455276489e-02,-1.008921116590499878e-02,0.000000000000000000e+00,9.077748283743858337e-03,0.000000000000000000e+00,9.854532545432448387e-04,2.015241235494613647e-02,4.024018664949835511e-07,-9.655788540840148926e-03,-9.656593203544616699e-03,0.000000000000000000e+00,8.104553446173667908e-03,0.000000000000000000e+00,8.278264431282877922e-04,1.858897320926189423e-02,8.048037329899671022e-07
2.396800000000000000e+04,-1.008880790323019028e-02,-1.008920464664697647e-02,0.000000000000000000e+00,9.077060967683792114e-03,0.000000000000000000e+00,9.853944648057222366e-04,2.015165984630584717e-02,3.964443067161482759e-07,-9.655803442001342773e-03,-9.656595997512340546e-03,0.000000000000000000e+00,8.096836507320404053e-03,0.000000000000000000e+00,8.272260893136262894e-04,1.858065836131572723e-02,7.928886134322965518e-07
2.396900000000000000e+04,-1.008882187306880951e-02,-1.008920092135667801e-02,0.000000000000000000e+00,9.078387171030044556e-03,0.000000000000000000e+00,9.855205425992608070e-04,2.015310898423194885e-02,3.787801290400238940e-07,-9.655823931097984314e-03,-9.656581096351146698e-03,0.000000000000000000e+00,8.103838190436363220e-03,0.000000000000000000e+00,8.277508895844221115e-04,1.858817040920257568e-02,7.575602580800477881e-07
2.397000000000000000e+04,-1.008882466703653336e-02,-1.008919626474380493e-02,0.000000000000000000e+00,9.077504277229309082e-03,0.000000000000000000e+00,9.854421950876712799e-04,2.015214227139949799e-02,3.717134973157953937e-07,-9.655837900936603546e-03,-9.656581096351146698e-03,0.000000000000000000e+00,8.095812052488327026e-03,0.000000000000000000e+00,8.271275437436997890e-04,1.857952028512954712e-02,7.434269946315907873e-07
2.397100000000000000e+04,-1.008882932364940643e-02,-1.008918602019548416e-02,0.000000000000000000e+00,9.079052135348320007e-03,0.000000000000000000e+00,9.855899261310696602e-04,2.015382796525955200e-02,3.562768995379883563e-07,-9.655852802097797394e-03,-9.656565263867378235e-03,0.000000000000000000e+00,8.103298023343086243e-03,0.000000000000000000e+00,8.276883163489401340e-04,1.858755201101303101e-02,7.125537990759767126e-07
2.397200000000000000e+04,-1.008882466703653336e-02,-1.008917856961488724e-02,0.000000000000000000e+00,9.077920578420162201e-03,0.000000000000000000e+00,9.854864329099655151e-04,2.015258558094501495e-02,3.541392459283088101e-07,-9.655849076807498932e-03,-9.656557813286781311e-03,0.000000000000000000e+00,8.094578981399536133e-03,0.000000000000000000e+00,8.270121179521083832e-04,1.857814937829971313e-02,7.082784918566176202e-07
2.397300000000000000e+04,-1.008883118629455566e-02,-1.008916087448596954e-02,0.000000000000000000e+00,9.079794399440288544e-03,0.000000000000000000e+00,9.856661781668663025e-04,2.015462145209312439e-02,3.300937407857418293e-07,-9.655873291194438934e-03,-9.656533598899841309e-03,0.000000000000000000e+00,8.102986961603164673e-03,0.000000000000000000e+00,8.276420412585139275e-04,1.858716271817684174e-02,6.601874815714836586e-07
2.397400000000000000e+04,-1.008881069719791412e-02,-1.008913107216358185e-02,0.000000000000000000e+00,9.078256785869598389e-03,0.000000000000000000e+00,9.855201933532953262e-04,2.015290781855583191e-02,3.206368432984163519e-07,-9.655874222517013550e-03,-9.656515903770923615e-03,0.000000000000000000e+00,8.093109354376792908e-03,0.000000000000000000e+00,8.268772508017718792e-04,1.857650279998779297e-02,6.412736865968327038e-07
2.397500000000000000e+04,-1.008878089487552643e-02,-1.008909195661544800e-02,0.000000000000000000e+00,9.080702438950538635e-03,0.000000000000000000e+00,9.857541881501674652e-04,2.015554904937744141e-02,3.111988746695715236e-07,-9.655857458710670471e-03,-9.656479582190513611e-03,0.000000000000000000e+00,8.102978579699993134e-03,0.000000000000000000e+00,8.276173612102866173e-04,1.858707517385482788e-02,6.223977493391430471e-07
